DEP_ACTU,DEP_ANTE,nb_ind,pct_ind_ACTU,pct_ind_ANTE,cas_MIG
01,78,162.321329945243,0.000264406386583317,0.00011584158127598,MIG
01,79,21.1102952660053,3.43867124109585e-05,5.73674067060903e-05,MIG
01,80,33.0869534031179,5.38955773423009e-05,5.8637842200797e-05,MIG
01,81,14.156049864187,2.30588918544814e-05,3.7351408478153e-05,MIG
01,82,37.9529526523273,6.18218386601119e-05,0.000153287430853884,MIG
01,83,179.400368745558,0.0002922265562248,0.000175685782959937,MIG
01,84,110.07635943532,0.000179304176822341,0.000201714201393839,MIG
01,85,44.4380498384646,7.23854603000198e-05,6.83907376803504e-05,MIG
01,86,18.148951927021,2.95629588601618e-05,4.27542535185283e-05,MIG
01,87,3.98573841072542,6.49239808102698e-06,1.07819343144751e-05,MIG
01,88,39.204741388604,6.38608863726723e-05,0.000105555615838711,MIG
01,89,53.5360238489391,8.72052158684961e-05,0.000158686426685466,MIG
01,90,49.3586465956269,8.04006558928218e-05,0.000348933104935895,MIG
01,91,154.488991360041,0.000251648233699103,0.000123819128681189,MIG
